"GEO_ID","NAME","B25008_001E","B25008_001M","B25008_002E","B25008_002M","B25008_003E","B25008_003M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!Owner occupied","Margin of Error!!Total:!!Owner occupied","Estimate!!Total:!!Renter occupied","Margin of Error!!Total:!!Renter occupied",
"1500000US060374615011","Block Group 1, Census Tract 4615.01, Los Angeles County, California","1206","344","761","322","445","235",
"1500000US060374615012","Block Group 2, Census Tract 4615.01, Los Angeles County, California","969","258","349","177","620","208",
"1500000US060374615013","Block Group 3, Census Tract 4615.01, Los Angeles County, California","1493","354","989","247","504","315",
"1500000US060374615021","Block Group 1, Census Tract 4615.02, Los Angeles County, California","1152","283","969","295","183","121",
"1500000US060374615022","Block Group 2, Census Tract 4615.02, Los Angeles County, California","1626","382","799","332","827","368",
"1500000US060374615023","Block Group 3, Census Tract 4615.02, Los Angeles County, California","836","400","319","335","517","229",
"1500000US060374615024","Block Group 4, Census Tract 4615.02, Los Angeles County, California","1668","514","597","374","1071","473",
"1500000US060374616001","Block Group 1, Census Tract 4616, Los Angeles County, California","1421","552","534","483","887","308",
"1500000US060374616002","Block Group 2, Census Tract 4616, Los Angeles County, California","1056","309","803","307","253","166",
"1500000US060374616003","Block Group 3, Census Tract 4616, Los Angeles County, California","2052","634","539","441","1513","468",
"1500000US060374616004","Block Group 4, Census Tract 4616, Los Angeles County, California","1331","619","359","276","972","576",
"1500000US060374617001","Block Group 1, Census Tract 4617, Los Angeles County, California","632","166","588","168","44","33",
"1500000US060374617002","Block Group 2, Census Tract 4617, Los Angeles County, California","725","143","474","100","251","132",
"1500000US060374619011","Block Group 1, Census Tract 4619.01, Los Angeles County, California","2515","901","361","298","2154","893",
"1500000US060374619012","Block Group 2, Census Tract 4619.01, Los Angeles County, California","622","385","132","107","490","372",
"1500000US060374619013","Block Group 3, Census Tract 4619.01, Los Angeles County, California","1769","468","468","242","1301","396",
"1500000US060374619021","Block Group 1, Census Tract 4619.02, Los Angeles County, California","387","99","53","35","334","98",
"1500000US060374619022","Block Group 2, Census Tract 4619.02, Los Angeles County, California","1463","282","103","60","1360","283",
"1500000US060374620011","Block Group 1, Census Tract 4620.01, Los Angeles County, California","1760","672","464","225","1296","647",
"1500000US060374620012","Block Group 2, Census Tract 4620.01, Los Angeles County, California","2972","722","292","259","2680","669",
"1500000US060374620021","Block Group 1, Census Tract 4620.02, Los Angeles County, California","939","398","455","327","484","293",
"1500000US060374620022","Block Group 2, Census Tract 4620.02, Los Angeles County, California","2004","408","67","54","1937","418",
"1500000US060374620023","Block Group 3, Census Tract 4620.02, Los Angeles County, California","649","263","265","209","384","162",
"1500000US060374621001","Block Group 1, Census Tract 4621, Los Angeles County, California","949","232","456","169","493","185",
"1500000US060374621002","Block Group 2, Census Tract 4621, Los Angeles County, California","2811","689","526","270","2285","714",
"1500000US060374621003","Block Group 3, Census Tract 4621, Los Angeles County, California","1603","571","1049","499","554","264",
"1500000US060374622011","Block Group 1, Census Tract 4622.01, Los Angeles County, California","943","226","69","74","874","223",
"1500000US060374622012","Block Group 2, Census Tract 4622.01, Los Angeles County, California","1327","530","303","475","1024","306",
"1500000US060374622013","Block Group 3, Census Tract 4622.01, Los Angeles County, California","1354","355","84","97","1270","360",
"1500000US060374622021","Block Group 1, Census Tract 4622.02, Los Angeles County, California","1531","441","375","218","1156","385",
"1500000US060374622022","Block Group 2, Census Tract 4622.02, Los Angeles County, California","1209","288","82","60","1127","277",
"1500000US060374623011","Block Group 1, Census Tract 4623.01, Los Angeles County, California","2266","606","222","147","2044","578",
"1500000US060374623012","Block Group 2, Census Tract 4623.01, Los Angeles County, California","1100","470","84","76","1016","472",
"1500000US060374623013","Block Group 3, Census Tract 4623.01, Los Angeles County, California","1405","366","475","211","930","319",
"1500000US060374623021","Block Group 1, Census Tract 4623.02, Los Angeles County, California","1205","287","198","91","1007","300",
"1500000US060374623022","Block Group 2, Census Tract 4623.02, Los Angeles County, California","694","183","81","69","613","176",
"1500000US060374623023","Block Group 3, Census Tract 4623.02, Los Angeles County, California","1174","399","225","182","949","389",
"1500000US060374624001","Block Group 1, Census Tract 4624, Los Angeles County, California","940","391","770","383","170","116",
"1500000US060374624002","Block Group 2, Census Tract 4624, Los Angeles County, California","1040","298","312","127","728","301",
"1500000US060374624003","Block Group 3, Census Tract 4624, Los Angeles County, California","1046","267","617","235","429","233",
"1500000US060374624004","Block Group 4, Census Tract 4624, Los Angeles County, California","629","201","370","160","259","156",
"1500000US060374625001","Block Group 1, Census Tract 4625, Los Angeles County, California","1626","453","1052","412","574","315",
"1500000US060374625002","Block Group 2, Census Tract 4625, Los Angeles County, California","1344","532","1207","511","137","162",
"1500000US060374625003","Block Group 3, Census Tract 4625, Los Angeles County, California","2367","495","1629","561","738","347",
"1500000US060374625004","Block Group 4, Census Tract 4625, Los Angeles County, California","1212","478","815","468","397","190",
"1500000US060374626001","Block Group 1, Census Tract 4626, Los Angeles County, California","1277","226","1043","209","234","157",
"1500000US060374626002","Block Group 2, Census Tract 4626, Los Angeles County, California","1022","350","664","157","358","307",
"1500000US060374627001","Block Group 1, Census Tract 4627, Los Angeles County, California","497","235","281","157","216","188",
"1500000US060374627002","Block Group 2, Census Tract 4627, Los Angeles County, California","1241","384","129","175","1112","379",
"1500000US060374627003","Block Group 3, Census Tract 4627, Los Angeles County, California","1128","325","936","349","192","132",
"1500000US060374627004","Block Group 4, Census Tract 4627, Los Angeles County, California","946","407","290","250","656","351",
"1500000US060374627005","Block Group 5, Census Tract 4627, Los Angeles County, California","1533","395","291","206","1242","416",
"1500000US060374628001","Block Group 1, Census Tract 4628, Los Angeles County, California","1058","269","860","277","198","135",
"1500000US060374628002","Block Group 2, Census Tract 4628, Los Angeles County, California","1681","424","306","186","1375","444",
"1500000US060374629001","Block Group 1, Census Tract 4629, Los Angeles County, California","1808","466","1534","453","274","180",
"1500000US060374629002","Block Group 2, Census Tract 4629, Los Angeles County, California","910","287","835","282","75","64",
"1500000US060374629003","Block Group 3, Census Tract 4629, Los Angeles County, California","929","168","539","151","390","179",
"1500000US060374630001","Block Group 1, Census Tract 4630, Los Angeles County, California","676","267","634","254","42","82",
"1500000US060374630002","Block Group 2, Census Tract 4630, Los Angeles County, California","2197","379","1008","228","1189","363",
"1500000US060374631031","Block Group 1, Census Tract 4631.03, Los Angeles County, California","1349","494","860","432","489","323",
"1500000US060374631032","Block Group 2, Census Tract 4631.03, Los Angeles County, California","1297","275","886","309","411","215",
"1500000US060374631033","Block Group 3, Census Tract 4631.03, Los Angeles County, California","778","253","543","205","235","182",
"1500000US060374631034","Block Group 4, Census Tract 4631.03, Los Angeles County, California","697","225","555","208","142","94",
"1500000US060374631035","Block Group 5, Census Tract 4631.03, Los Angeles County, California","1772","332","1046","256","726","226",
"1500000US060374632001","Block Group 1, Census Tract 4632, Los Angeles County, California","1330","287","745","243","585","212",
"1500000US060374632002","Block Group 2, Census Tract 4632, Los Angeles County, California","1473","374","1201","381","272","127",
"1500000US060374632003","Block Group 3, Census Tract 4632, Los Angeles County, California","621","232","130","89","491","244",
"1500000US060374633001","Block Group 1, Census Tract 4633, Los Angeles County, California","1072","240","402","116","670","225",
"1500000US060374633002","Block Group 2, Census Tract 4633, Los Angeles County, California","865","253","782","244","83","61",
"1500000US060374634001","Block Group 1, Census Tract 4634, Los Angeles County, California","1158","335","452","255","706","301",
"1500000US060374634002","Block Group 2, Census Tract 4634, Los Angeles County, California","1593","533","790","291","803","471",
"1500000US060374634003","Block Group 3, Census Tract 4634, Los Angeles County, California","607","264","348","150","259","216",
"1500000US060374634004","Block Group 4, Census Tract 4634, Los Angeles County, California","2340","640","940","511","1400","416",
"1500000US060374635001","Block Group 1, Census Tract 4635, Los Angeles County, California","1943","596","322","175","1621","586",
"1500000US060374635002","Block Group 2, Census Tract 4635, Los Angeles County, California","1062","284","721","260","341","168",
"1500000US060374635003","Block Group 3, Census Tract 4635, Los Angeles County, California","1700","411","203","120","1497","406",
"1500000US060374636011","Block Group 1, Census Tract 4636.01, Los Angeles County, California","1245","377","257","181","988","371",
"1500000US060374636012","Block Group 2, Census Tract 4636.01, Los Angeles County, California","1542","336","198","115","1344","353",
