Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A17006B_001,SE_A17006B_002,SE_A17006B_003,PCT_SE_A17006B_002,PCT_SE_A17006B_003
"06037311400","Census Tract 3114, Los Angeles County, California","ca","140","00",,,,"06","037",,,"311400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3114",,,,11,4,7,36.36,63.64
"06037311500","Census Tract 3115, Los Angeles County, California","ca","140","00",,,,"06","037",,,"311500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3115",,,,329,329,0,100,0
"06037311601","Census Tract 3116.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"311601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3116.01",,,,49,49,0,100,0
"06037311602","Census Tract 3116.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"311602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3116.02",,,,218,218,0,100,0
"06037311700","Census Tract 3117, Los Angeles County, California","ca","140","00",,,,"06","037",,,"311700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3117",,,,97,97,0,100,0
"06037311801","Census Tract 3118.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"311801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3118.01",,,,70,70,0,100,0
"06037311802","Census Tract 3118.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"311802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3118.02",,,,199,189,10,94.97,5.03
"06037320101","Census Tract 3201.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"320101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3201.01",,,,95,95,0,100,0
"06037320102","Census Tract 3201.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"320102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3201.02",,,,0,0,0,,
"06037320201","Census Tract 3202.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"320201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3202.01",,,,13,13,0,100,0
"06037320202","Census Tract 3202.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"320202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3202.02",,,,0,0,0,,
"06037320300","Census Tract 3203, Los Angeles County, California","ca","140","00",,,,"06","037",,,"320300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 3203",,,,58,0,58,0,100
"06037400205","Census Tract 4002.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4002.05",,,,136,114,22,83.82,16.18
"06037400206","Census Tract 4002.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4002.06",,,,86,86,0,100,0
"06037400207","Census Tract 4002.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4002.07",,,,16,6,10,37.5,62.5
"06037400208","Census Tract 4002.08, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400208",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4002.08",,,,0,0,0,,
"06037400209","Census Tract 4002.09, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400209",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4002.09",,,,303,303,0,100,0
"06037400304","Census Tract 4003.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4003.04",,,,67,67,0,100,0
"06037400402","Census Tract 4004.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4004.02",,,,48,12,36,25,75
"06037400403","Census Tract 4004.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4004.03",,,,104,95,9,91.35,8.65
"06037400404","Census Tract 4004.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4004.04",,,,0,0,0,,
"06037400501","Census Tract 4005.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4005.01",,,,0,0,0,,
"06037400602","Census Tract 4006.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4006.02",,,,39,39,0,100,0
"06037400603","Census Tract 4006.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4006.03",,,,109,109,0,100,0
"06037400605","Census Tract 4006.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4006.05",,,,139,138,1,99.28,0.72
"06037400801","Census Tract 4008.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"400801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4008.01",,,,99,99,0,100,0
"06037401001","Census Tract 4010.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4010.01",,,,0,0,0,,
"06037401002","Census Tract 4010.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4010.02",,,,168,168,0,100,0
"06037401101","Census Tract 4011.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4011.01",,,,28,28,0,100,0
"06037401102","Census Tract 4011.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4011.02",,,,29,29,0,100,0
"06037401201","Census Tract 4012.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4012.01",,,,7,7,0,100,0
"06037401202","Census Tract 4012.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4012.02",,,,33,28,5,84.85,15.15
"06037401203","Census Tract 4012.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4012.03",,,,53,53,0,100,0
"06037401303","Census Tract 4013.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4013.03",,,,56,51,5,91.07,8.93
"06037401304","Census Tract 4013.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4013.04",,,,102,102,0,100,0
"06037401311","Census Tract 4013.11, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401311",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4013.11",,,,202,189,13,93.56,6.44
"06037401312","Census Tract 4013.12, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401312",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4013.12",,,,120,120,0,100,0
"06037401500","Census Tract 4015, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4015",,,,135,79,56,58.52,41.48
"06037401601","Census Tract 4016.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4016.01",,,,63,63,0,100,0
"06037401602","Census Tract 4016.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4016.02",,,,120,105,15,87.5,12.5
"06037401705","Census Tract 4017.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401705",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4017.05",,,,128,128,0,100,0
"06037401706","Census Tract 4017.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401706",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4017.06",,,,69,40,29,57.97,42.03
"06037401707","Census Tract 4017.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401707",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4017.07",,,,133,116,17,87.22,12.78
"06037401801","Census Tract 4018.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4018.01",,,,130,130,0,100,0
"06037401802","Census Tract 4018.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4018.02",,,,134,134,0,100,0
"06037401901","Census Tract 4019.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4019.01",,,,111,103,8,92.79,7.21
"06037401902","Census Tract 4019.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"401902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4019.02",,,,125,125,0,100,0
"06037402001","Census Tract 4020.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4020.01",,,,215,215,0,100,0
"06037402002","Census Tract 4020.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4020.02",,,,150,128,22,85.33,14.67
"06037402101","Census Tract 4021.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4021.01",,,,259,245,14,94.59,5.41
"06037402102","Census Tract 4021.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4021.02",,,,264,233,31,88.26,11.74
"06037402200","Census Tract 4022, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4022",,,,176,165,11,93.75,6.25
"06037402301","Census Tract 4023.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4023.01",,,,19,19,0,100,0
"06037402303","Census Tract 4023.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4023.03",,,,0,0,0,,
"06037402304","Census Tract 4023.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4023.04",,,,0,0,0,,
"06037402403","Census Tract 4024.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4024.03",,,,70,53,17,75.71,24.29
"06037402404","Census Tract 4024.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4024.04",,,,64,32,32,50,50
"06037402405","Census Tract 4024.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4024.05",,,,89,72,17,80.9,19.1
"06037402406","Census Tract 4024.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4024.06",,,,56,56,0,100,0
"06037402501","Census Tract 4025.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4025.01",,,,128,110,18,85.94,14.06
"06037402503","Census Tract 4025.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4025.03",,,,102,102,0,100,0
"06037402504","Census Tract 4025.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4025.04",,,,57,57,0,100,0
"06037402601","Census Tract 4026.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4026.01",,,,0,0,0,,
"06037402602","Census Tract 4026.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4026.02",,,,58,49,9,84.48,15.52
"06037402702","Census Tract 4027.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4027.02",,,,115,115,0,100,0
"06037402703","Census Tract 4027.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4027.03",,,,164,163,1,99.39,0.61
"06037402705","Census Tract 4027.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402705",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4027.05",,,,64,55,9,85.94,14.06
"06037402706","Census Tract 4027.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402706",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4027.06",,,,95,64,31,67.37,32.63
"06037402801","Census Tract 4028.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4028.01",,,,27,27,0,100,0
"06037402803","Census Tract 4028.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4028.03",,,,78,53,25,67.95,32.05
"06037402804","Census Tract 4028.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4028.04",,,,96,96,0,100,0
"06037402902","Census Tract 4029.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4029.02",,,,29,29,0,100,0
"06037402903","Census Tract 4029.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4029.03",,,,117,83,34,70.94,29.06
"06037402904","Census Tract 4029.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"402904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4029.04",,,,57,57,0,100,0
"06037403000","Census Tract 4030, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4030",,,,49,49,0,100,0
"06037403305","Census Tract 4033.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4033.05",,,,0,0,0,,
"06037403316","Census Tract 4033.16, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403316",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4033.16",,,,137,112,25,81.75,18.25
"06037403317","Census Tract 4033.17, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403317",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4033.17",,,,234,221,13,94.44,5.56
"06037403318","Census Tract 4033.18, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403318",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4033.18",,,,298,298,0,100,0
"06037403319","Census Tract 4033.19, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403319",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4033.19",,,,28,28,0,100,0
"06037403320","Census Tract 4033.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4033.20",,,,20,19,1,95,5
"06037403321","Census Tract 4033.21, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403321",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4033.21",,,,37,37,0,100,0
"06037403323","Census Tract 4033.23, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403323",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4033.23",,,,317,271,46,85.49,14.51
"06037403324","Census Tract 4033.24, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4033.24",,,,140,140,0,100,0
"06037403325","Census Tract 4033.25, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403325",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4033.25",,,,54,54,0,100,0
"06037403326","Census Tract 4033.26, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4033.26",,,,43,43,0,100,0
"06037403327","Census Tract 4033.27, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403327",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4033.27",,,,73,69,4,94.52,5.48
"06037403328","Census Tract 4033.28, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403328",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4033.28",,,,46,29,17,63.04,36.96
"06037403401","Census Tract 4034.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4034.01",,,,159,159,0,100,0
"06037403402","Census Tract 4034.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4034.02",,,,18,18,0,100,0
"06037403403","Census Tract 4034.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4034.03",,,,51,36,15,70.59,29.41
"06037403404","Census Tract 4034.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4034.04",,,,91,67,24,73.63,26.37
"06037403407","Census Tract 4034.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4034.07",,,,40,40,0,100,0
"06037403408","Census Tract 4034.08, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403408",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4034.08",,,,38,38,0,100,0
"06037403409","Census Tract 4034.09, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403409",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4034.09",,,,13,13,0,100,0
"06037403500","Census Tract 4035, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4035",,,,43,19,24,44.19,55.81
"06037403601","Census Tract 4036.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4036.01",,,,156,156,0,100,0
"06037403702","Census Tract 4037.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4037.02",,,,78,78,0,100,0
"06037403703","Census Tract 4037.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4037.03",,,,79,59,20,74.68,25.32
"06037403721","Census Tract 4037.21, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403721",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4037.21",,,,267,110,157,41.2,58.8
"06037403722","Census Tract 4037.22, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403722",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4037.22",,,,184,184,0,100,0
"06037403801","Census Tract 4038.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4038.01",,,,326,264,62,80.98,19.02
"06037403802","Census Tract 4038.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4038.02",,,,121,121,0,100,0
"06037403901","Census Tract 4039.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4039.01",,,,57,37,20,64.91,35.09
"06037403902","Census Tract 4039.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"403902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4039.02",,,,46,46,0,100,0
"06037404000","Census Tract 4040, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4040",,,,82,73,9,89.02,10.98
"06037404100","Census Tract 4041, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4041",,,,0,0,0,,
"06037404201","Census Tract 4042.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4042.01",,,,73,73,0,100,0
"06037404203","Census Tract 4042.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4042.03",,,,87,82,5,94.25,5.75
"06037404301","Census Tract 4043.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4043.01",,,,148,148,0,100,0
"06037404302","Census Tract 4043.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4043.02",,,,67,67,0,100,0
"06037404401","Census Tract 4044.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4044.01",,,,52,52,0,100,0
"06037404402","Census Tract 4044.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4044.02",,,,25,25,0,100,0
"06037404501","Census Tract 4045.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4045.01",,,,0,0,0,,
"06037404503","Census Tract 4045.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4045.03",,,,56,48,8,85.71,14.29
"06037404504","Census Tract 4045.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4045.04",,,,129,113,16,87.6,12.4
"06037404600","Census Tract 4046, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4046",,,,0,0,0,,
"06037404701","Census Tract 4047.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"404701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4047.01",,,,0,0,0,,
